,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
3139,Trilogy (feat. Sabota),&ME,0.868,0.669,2.0,-7.918,0.0,0.0356,0.047,0.0134,0.0959,0.779,126.034,audio_features,35uG86WYa3CYB7lG1ixATU,spotify:track:35uG86WYa3CYB7lG1ixATU,https://api.spotify.com/v1/tracks/35uG86WYa3CYB7lG1ixATU,https://api.spotify.com/v1/audio-analysis/35uG86WYa3CYB7lG1ixATU,222253.0,4.0,3
3140,Trouble,Cage The Elephant,0.684,0.65,7.0,-6.447,1.0,0.034,0.0567,0.000412,0.703,0.889,145.063,audio_features,2YRuexk6q6so8F5M69n4t1,spotify:track:2YRuexk6q6so8F5M69n4t1,https://api.spotify.com/v1/tracks/2YRuexk6q6so8F5M69n4t1,https://api.spotify.com/v1/audio-analysis/2YRuexk6q6so8F5M69n4t1,222320.0,4.0,0
3141,Trouble,Metronomy,0.277,0.672,9.0,-7.676,1.0,0.0328,0.127,1.35e-06,0.11,0.258,97.022,audio_features,3dtmDx6RRl2hgFxQaqGap3,spotify:track:3dtmDx6RRl2hgFxQaqGap3,https://api.spotify.com/v1/tracks/3dtmDx6RRl2hgFxQaqGap3,https://api.spotify.com/v1/audio-analysis/3dtmDx6RRl2hgFxQaqGap3,246360.0,4.0,0
3142,Trouble,Coldplay,0.443,0.778,2.0,-7.005,1.0,0.0289,0.0473,0.742,0.079,0.641,105.879,audio_features,4bEGZ2MjXuD6yoWjtzgZa0,spotify:track:4bEGZ2MjXuD6yoWjtzgZa0,https://api.spotify.com/v1/tracks/4bEGZ2MjXuD6yoWjtzgZa0,https://api.spotify.com/v1/audio-analysis/4bEGZ2MjXuD6yoWjtzgZa0,220960.0,4.0,0
3143,Trouble Comes Knocking,Timber Timbre,0.616,0.58,10.0,-7.954,1.0,0.0264,0.401,0.366,0.138,0.269,102.166,audio_features,1XomxR2UixoSRc1iiP1TMh,spotify:track:1XomxR2UixoSRc1iiP1TMh,https://api.spotify.com/v1/tracks/1XomxR2UixoSRc1iiP1TMh,https://api.spotify.com/v1/audio-analysis/1XomxR2UixoSRc1iiP1TMh,214587.0,4.0,0
3144,Trouble Comes Running,Spoon,0.847,0.741,9.0,-5.45,0.0,0.131,0.0512,0.000459,0.132,0.6,126.995,audio_features,1DeuZgn99eUC1hreXTWBvY,spotify:track:1DeuZgn99eUC1hreXTWBvY,https://api.spotify.com/v1/tracks/1DeuZgn99eUC1hreXTWBvY,https://api.spotify.com/v1/audio-analysis/1DeuZgn99eUC1hreXTWBvY,168907.0,4.0,3
3145,Troubleman,Electric Guest,0.212,0.498,1.0,-12.377,0.0,0.0423,0.0636,0.000767,0.113,0.0754,94.889,audio_features,3dByzPhxq10CB3syeqiF4w,spotify:track:3dByzPhxq10CB3syeqiF4w,https://api.spotify.com/v1/tracks/3dByzPhxq10CB3syeqiF4w,https://api.spotify.com/v1/audio-analysis/3dByzPhxq10CB3syeqiF4w,277907.0,4.0,2
3146,True Love Waits,Radiohead,0.5,0.552,9.0,-7.888,1.0,0.0413,0.466,0.00221,0.108,0.209,83.81,audio_features,0BQH5uHglCuHVImyCjOOHc,spotify:track:0BQH5uHglCuHVImyCjOOHc,https://api.spotify.com/v1/tracks/0BQH5uHglCuHVImyCjOOHc,https://api.spotify.com/v1/audio-analysis/0BQH5uHglCuHVImyCjOOHc,239693.0,4.0,2
3147,Trustful Hands,The Dø,0.287,0.256,0.0,-9.638,1.0,0.0334,0.21,0.000294,0.0984,0.0863,134.811,audio_features,1nFoKIUVFChGzSsboqSjCB,spotify:track:1nFoKIUVFChGzSsboqSjCB,https://api.spotify.com/v1/tracks/1nFoKIUVFChGzSsboqSjCB,https://api.spotify.com/v1/audio-analysis/1nFoKIUVFChGzSsboqSjCB,246532.0,4.0,2
3148,Trustful Hands,The Dø,0.689,0.355,7.0,-10.88,0.0,0.0319,0.784,0.00962,0.0943,0.293,103.944,audio_features,0j8ddVKHRxAcuAxbBUiHiB,spotify:track:0j8ddVKHRxAcuAxbBUiHiB,https://api.spotify.com/v1/tracks/0j8ddVKHRxAcuAxbBUiHiB,https://api.spotify.com/v1/audio-analysis/0j8ddVKHRxAcuAxbBUiHiB,238653.0,4.0,2
3149,Try,P!nk,0.675,0.59,1.0,-6.555,1.0,0.196,0.141,2.28e-05,0.102,0.722,93.0,audio_features,2KD3wKjMGgQ7xwdbenJR5E,spotify:track:2KD3wKjMGgQ7xwdbenJR5E,https://api.spotify.com/v1/tracks/2KD3wKjMGgQ7xwdbenJR5E,https://api.spotify.com/v1/audio-analysis/2KD3wKjMGgQ7xwdbenJR5E,437840.0,4.0,0
3150,"Try, Tried, Tryin'",Bahamas,0.699,0.554,5.0,-10.494,1.0,0.0401,0.342,5.81e-06,0.0956,0.848,84.966,audio_features,438e9Qcx8hD7qDXUhiSoIC,spotify:track:438e9Qcx8hD7qDXUhiSoIC,https://api.spotify.com/v1/tracks/438e9Qcx8hD7qDXUhiSoIC,https://api.spotify.com/v1/audio-analysis/438e9Qcx8hD7qDXUhiSoIC,261240.0,4.0,0
3151,Trying Your Luck,The Strokes,0.459,0.617,5.0,-7.567,0.0,0.0285,0.00403,0.573,0.633,0.133,91.469,audio_features,5sdo1jKC0mpRxamLAuuPOS,spotify:track:5sdo1jKC0mpRxamLAuuPOS,https://api.spotify.com/v1/tracks/5sdo1jKC0mpRxamLAuuPOS,https://api.spotify.com/v1/audio-analysis/5sdo1jKC0mpRxamLAuuPOS,257170.0,4.0,3
3152,Trying Your Luck,The Strokes,0.413,0.813,2.0,-6.571,1.0,0.105,0.00228,0.00025,0.25,0.284,116.739,audio_features,3QnLSwpsMgFRBhswQ0Kv4u,spotify:track:3QnLSwpsMgFRBhswQ0Kv4u,https://api.spotify.com/v1/tracks/3QnLSwpsMgFRBhswQ0Kv4u,https://api.spotify.com/v1/audio-analysis/3QnLSwpsMgFRBhswQ0Kv4u,273840.0,4.0,0
3153,Tu,Les Trois Accords,0.757,0.395,9.0,-10.495,0.0,0.0331,0.6,0.576,0.127,0.274,124.108,audio_features,6X09rvWU4e006FXM2mcHLy,spotify:track:6X09rvWU4e006FXM2mcHLy,https://api.spotify.com/v1/tracks/6X09rvWU4e006FXM2mcHLy,https://api.spotify.com/v1/audio-analysis/6X09rvWU4e006FXM2mcHLy,257787.0,4.0,2
3154,Tu M'intimides,Mara Tremblay,0.856,0.609,0.0,-7.223,1.0,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,audio_features,32OlwWuMpZ6b0aN2RZOeMS,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,269667.0,4.0,0
3155,Tu N'es Pas Libre,Mara Tremblay,0.743,0.776,9.0,-3.868,1.0,0.108,0.0532,0.897,0.0503,0.857,75.426,audio_features,4kmQD8AHOQtg1Ft2NooJjp,spotify:track:4kmQD8AHOQtg1Ft2NooJjp,https://api.spotify.com/v1/tracks/4kmQD8AHOQtg1Ft2NooJjp,https://api.spotify.com/v1/audio-analysis/4kmQD8AHOQtg1Ft2NooJjp,267907.0,4.0,0
3156,Tudo por Amor,Rita Lee,0.537,0.651,4.0,-5.828,0.0,0.147,0.0101,0.0,0.784,0.266,159.836,audio_features,68QGxyVl0E9XaI54jO9nzP,spotify:track:68QGxyVl0E9XaI54jO9nzP,https://api.spotify.com/v1/tracks/68QGxyVl0E9XaI54jO9nzP,https://api.spotify.com/v1/audio-analysis/68QGxyVl0E9XaI54jO9nzP,264213.0,4.0,3
3157,Turn Blue,The Black Keys,0.356,0.302,2.0,-14.528,1.0,0.0346,0.863,0.546,0.634,0.126,72.623,audio_features,1TKTiKp3zbNgrBH2IwSwIx,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/tracks/1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/audio-analysis/1TKTiKp3zbNgrBH2IwSwIx,469224.0,4.0,2
3158,Tuxedos,Cold War Kids,0.276,0.715,0.0,-5.356,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,5VGlqQANWDKJFl0MBG3sg2,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,230760.0,4.0,0
3159,Tuxedos,Cold War Kids,0.573,0.438,8.0,-9.306,1.0,0.0449,0.013,0.0867,0.117,0.133,165.997,audio_features,7u0hfStBmf1j0yiD3Em39J,spotify:track:7u0hfStBmf1j0yiD3Em39J,https://api.spotify.com/v1/tracks/7u0hfStBmf1j0yiD3Em39J,https://api.spotify.com/v1/audio-analysis/7u0hfStBmf1j0yiD3Em39J,225867.0,4.0,0
3160,TV Friend,WhoMadeWho,0.345,0.26,9.0,-18.208,0.0,0.0662,0.907,0.0262,0.0811,0.18,173.394,audio_features,7gOWPBHXAQ6PsO87lMZSyM,spotify:track:7gOWPBHXAQ6PsO87lMZSyM,https://api.spotify.com/v1/tracks/7gOWPBHXAQ6PsO87lMZSyM,https://api.spotify.com/v1/audio-analysis/7gOWPBHXAQ6PsO87lMZSyM,332493.0,4.0,2
3161,TV Friend (Hot Chip Remix),WhoMadeWho,0.557,0.588,0.0,-8.487,1.0,0.0293,0.0236,0.00155,0.523,0.477,95.998,audio_features,1HGnExDfpqPrqkjhB51rZr,spotify:track:1HGnExDfpqPrqkjhB51rZr,https://api.spotify.com/v1/tracks/1HGnExDfpqPrqkjhB51rZr,https://api.spotify.com/v1/audio-analysis/1HGnExDfpqPrqkjhB51rZr,209200.0,4.0,0
3162,TV Friend (Tomski & Fredboy Remix),WhoMadeWho,0.535,0.591,2.0,-14.106,1.0,0.078,0.286,0.927,0.0803,0.553,195.032,audio_features,1mS3C6Fi0Pj1g990slPpvd,spotify:track:1mS3C6Fi0Pj1g990slPpvd,https://api.spotify.com/v1/tracks/1mS3C6Fi0Pj1g990slPpvd,https://api.spotify.com/v1/audio-analysis/1mS3C6Fi0Pj1g990slPpvd,253413.0,3.0,2
3163,Twelve Days of Christmas,Christopher West,0.755,0.482,0.0,-12.729,1.0,0.03,0.891,0.818,0.1,0.481,109.354,audio_features,6DXFVsLcEvOTSrkG9G1Cb1,spotify:track:6DXFVsLcEvOTSrkG9G1Cb1,https://api.spotify.com/v1/tracks/6DXFVsLcEvOTSrkG9G1Cb1,https://api.spotify.com/v1/audio-analysis/6DXFVsLcEvOTSrkG9G1Cb1,177093.0,4.0,2
3164,Twenty One Pilots - Stressed Out (Ukulele Version),,0.467,0.842,6.0,-5.752,1.0,0.0362,0.00121,0.0944,0.0802,0.537,124.635,audio_features,6pifLn4O1MgMB1IAb7WTzl,spotify:track:6pifLn4O1MgMB1IAb7WTzl,https://api.spotify.com/v1/tracks/6pifLn4O1MgMB1IAb7WTzl,https://api.spotify.com/v1/audio-analysis/6pifLn4O1MgMB1IAb7WTzl,220307.0,4.0,0
3165,"Twist And Shout - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",The Beatles,0.494,0.771,2.0,-7.711,1.0,0.0462,0.00326,0.00345,0.639,0.312,147.268,audio_features,1F2l4an9Ob1SUPZyO61uGT,spotify:track:1F2l4an9Ob1SUPZyO61uGT,https://api.spotify.com/v1/tracks/1F2l4an9Ob1SUPZyO61uGT,https://api.spotify.com/v1/audio-analysis/1F2l4an9Ob1SUPZyO61uGT,290720.0,4.0,0
3166,Twist And Shout - Live / Remastered,The Beatles,0.619,0.532,1.0,-7.042,1.0,0.0304,0.0282,0.000286,0.0694,0.851,136.287,audio_features,3BL5z5yGXTnZZ8heHJH7OS,spotify:track:3BL5z5yGXTnZZ8heHJH7OS,https://api.spotify.com/v1/tracks/3BL5z5yGXTnZZ8heHJH7OS,https://api.spotify.com/v1/audio-analysis/3BL5z5yGXTnZZ8heHJH7OS,281293.0,4.0,0
3167,Twist And Shout - Remastered 2009,The Beatles,0.183,0.162,4.0,-22.191,0.0,0.151,0.678,0.022,0.119,0.0839,34.717,audio_features,7FCiDC7ojdm19CJePq6QAe,spotify:track:7FCiDC7ojdm19CJePq6QAe,https://api.spotify.com/v1/tracks/7FCiDC7ojdm19CJePq6QAe,https://api.spotify.com/v1/audio-analysis/7FCiDC7ojdm19CJePq6QAe,93356.0,4.0,2
3168,Twistin' & Groovin',Leon Bridges,0.433,0.32,7.0,-16.316,1.0,0.105,0.691,0.805,0.165,0.273,82.39,audio_features,61dATjRNYvm5oUjdTsR1u8,spotify:track:61dATjRNYvm5oUjdTsR1u8,https://api.spotify.com/v1/tracks/61dATjRNYvm5oUjdTsR1u8,https://api.spotify.com/v1/audio-analysis/61dATjRNYvm5oUjdTsR1u8,347693.0,4.0,2
3169,Two Feet Off Ground,WhoMadeWho,0.605,0.687,9.0,-13.928,0.0,0.045,0.479,0.949,0.104,0.12,106.896,audio_features,2LD2gT7gwAurzdQDQtILds,spotify:track:2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/tracks/2LD2gT7gwAurzdQDQtILds,https://api.spotify.com/v1/audio-analysis/2LD2gT7gwAurzdQDQtILds,345187.0,4.0,2
3170,Two Kinds of Happiness,The Strokes,0.378,0.774,8.0,-7.207,1.0,0.0382,0.000682,1.17e-05,0.119,0.238,154.796,audio_features,4ghMwNkmQq6L5gaOwGRD1S,spotify:track:4ghMwNkmQq6L5gaOwGRD1S,https://api.spotify.com/v1/tracks/4ghMwNkmQq6L5gaOwGRD1S,https://api.spotify.com/v1/audio-analysis/4ghMwNkmQq6L5gaOwGRD1S,223880.0,4.0,0
3171,Two Of Us - Anthology 3 Version,The Beatles,0.663,0.783,7.0,-5.612,1.0,0.18,0.155,0.0,0.061,0.624,91.018,audio_features,281Bg1rYpaFuDLrMZ9EpqL,spotify:track:281Bg1rYpaFuDLrMZ9EpqL,https://api.spotify.com/v1/tracks/281Bg1rYpaFuDLrMZ9EpqL,https://api.spotify.com/v1/audio-analysis/281Bg1rYpaFuDLrMZ9EpqL,213718.0,4.0,0
3172,Two Of Us - Remastered 2009,The Beatles,0.581,0.384,9.0,-11.195,1.0,0.0336,0.697,0.813,0.0889,0.0466,77.412,audio_features,3uxhyRdWVXp7GQvERQl6fA,spotify:track:3uxhyRdWVXp7GQvERQl6fA,https://api.spotify.com/v1/tracks/3uxhyRdWVXp7GQvERQl6fA,https://api.spotify.com/v1/audio-analysis/3uxhyRdWVXp7GQvERQl6fA,279634.0,4.0,2
3173,Two Shoes,The Cat Empire,0.549,0.423,0.0,-8.885,0.0,0.0373,0.745,0.172,0.127,0.144,119.345,audio_features,661bbtA19xopO3lH0J4Qvr,spotify:track:661bbtA19xopO3lH0J4Qvr,https://api.spotify.com/v1/tracks/661bbtA19xopO3lH0J4Qvr,https://api.spotify.com/v1/audio-analysis/661bbtA19xopO3lH0J4Qvr,227467.0,4.0,2
3174,U-mass,Pixies,0.427,0.811,4.0,-3.694,0.0,0.0381,2.35e-05,0.452,0.359,0.121,141.951,audio_features,2Uf37hnlyJLJ85uYF1S4h1,spotify:track:2Uf37hnlyJLJ85uYF1S4h1,https://api.spotify.com/v1/tracks/2Uf37hnlyJLJ85uYF1S4h1,https://api.spotify.com/v1/audio-analysis/2Uf37hnlyJLJ85uYF1S4h1,259027.0,4.0,3
3175,Ukulele Bros.,Jake Shimabukuro,0.455,0.617,6.0,-7.72,0.0,0.0384,0.0332,0.0054,0.251,0.242,111.99,audio_features,3hXtgM7gjTXIIU8h25F0Rm,spotify:track:3hXtgM7gjTXIIU8h25F0Rm,https://api.spotify.com/v1/tracks/3hXtgM7gjTXIIU8h25F0Rm,https://api.spotify.com/v1/audio-analysis/3hXtgM7gjTXIIU8h25F0Rm,280507.0,4.0,3
3176,Un Dernier Verre (Pour La Route),Beirut,0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373.0,4.0,3
3177,"Un Jour, Ton Jour Viendra",Damien Robitaille,0.718,0.773,7.0,-5.303,0.0,0.0469,0.00232,0.0307,0.29,0.775,129.066,audio_features,5opRG6kwXIGcWACRuw8CFM,spotify:track:5opRG6kwXIGcWACRuw8CFM,https://api.spotify.com/v1/tracks/5opRG6kwXIGcWACRuw8CFM,https://api.spotify.com/v1/audio-analysis/5opRG6kwXIGcWACRuw8CFM,197773.0,4.0,3
3178,Un monstre,Louis-Jean Cormier,0.42,0.855,5.0,-5.982,0.0,0.0298,0.0222,0.104,0.502,0.599,152.032,audio_features,1tl7bdSA4MDCSma8m0uzID,spotify:track:1tl7bdSA4MDCSma8m0uzID,https://api.spotify.com/v1/tracks/1tl7bdSA4MDCSma8m0uzID,https://api.spotify.com/v1/audio-analysis/1tl7bdSA4MDCSma8m0uzID,234427.0,4.0,3
3179,Un monstre sous mon lit,TRICOT MACHINE,0.494,0.623,8.0,-8.292,1.0,0.0339,0.106,0.0193,0.0896,0.231,145.128,audio_features,16ehhtClsYm2wutZV5oZFk,spotify:track:16ehhtClsYm2wutZV5oZFk,https://api.spotify.com/v1/tracks/16ehhtClsYm2wutZV5oZFk,https://api.spotify.com/v1/audio-analysis/16ehhtClsYm2wutZV5oZFk,305653.0,3.0,0
3180,Un refrain trop long,Louis-Jean Cormier,0.214,0.91,8.0,-6.662,1.0,0.389,0.477,0.00833,0.0517,0.448,175.549,audio_features,2AxCeJ6PSsBYiTckM0HLY7,spotify:track:2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/tracks/2AxCeJ6PSsBYiTckM0HLY7,https://api.spotify.com/v1/audio-analysis/2AxCeJ6PSsBYiTckM0HLY7,313373.0,4.0,1
3181,Unbelievers,Vampire Weekend,0.669,0.743,7.0,-11.488,1.0,0.0494,0.288,0.805,0.309,0.28,119.881,audio_features,7cMFjxhbXBpOlais7KMF3j,spotify:track:7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/tracks/7cMFjxhbXBpOlais7KMF3j,https://api.spotify.com/v1/audio-analysis/7cMFjxhbXBpOlais7KMF3j,227867.0,4.0,0
3182,Undeniable,Mild High Club,0.606,0.399,10.0,-9.601,0.0,0.0261,0.405,0.00677,0.109,0.217,79.978,audio_features,5gVRvuivQhPg2jOrpVLLcC,spotify:track:5gVRvuivQhPg2jOrpVLLcC,https://api.spotify.com/v1/tracks/5gVRvuivQhPg2jOrpVLLcC,https://api.spotify.com/v1/audio-analysis/5gVRvuivQhPg2jOrpVLLcC,225173.0,4.0,3
3183,Under Control,The Strokes,0.631,0.55,1.0,-9.308,1.0,0.526,0.208,0.0,0.354,0.459,135.124,audio_features,7Ji5c7LeHDwBgi2NKfhRWf,spotify:track:7Ji5c7LeHDwBgi2NKfhRWf,https://api.spotify.com/v1/tracks/7Ji5c7LeHDwBgi2NKfhRWf,https://api.spotify.com/v1/audio-analysis/7Ji5c7LeHDwBgi2NKfhRWf,60707.0,4.0,1
3184,Under Control,The Strokes,0.437,0.229,2.0,-10.514,1.0,0.0308,0.221,0.0599,0.0935,0.0754,147.911,audio_features,3rTnGUeDrnZV22DvRuUuXr,spotify:track:3rTnGUeDrnZV22DvRuUuXr,https://api.spotify.com/v1/tracks/3rTnGUeDrnZV22DvRuUuXr,https://api.spotify.com/v1/audio-analysis/3rTnGUeDrnZV22DvRuUuXr,343253.0,4.0,2
3185,Under Cover of Darkness,The Strokes,0.552,0.487,6.0,-10.574,0.0,0.04,0.0175,0.0,0.105,0.657,127.201,audio_features,0CGbof9amBnsNlRhZ8IY2H,spotify:track:0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/tracks/0CGbof9amBnsNlRhZ8IY2H,https://api.spotify.com/v1/audio-analysis/0CGbof9amBnsNlRhZ8IY2H,134720.0,4.0,3
3186,Under Pressure - Remastered 2011,Queen,0.906,0.602,10.0,-9.683,0.0,0.355,0.238,0.0,0.0568,0.791,105.066,audio_features,751C4On8oAetqSMejVXKOz,spotify:track:751C4On8oAetqSMejVXKOz,https://api.spotify.com/v1/tracks/751C4On8oAetqSMejVXKOz,https://api.spotify.com/v1/audio-analysis/751C4On8oAetqSMejVXKOz,222027.0,4.0,1
3187,Under Pressure - Remastered 2011,Queen,0.568,0.413,7.0,-13.594,1.0,0.0298,0.578,0.00589,0.535,0.667,75.866,audio_features,2DVkYfl2YuOMlRfC98srEG,spotify:track:2DVkYfl2YuOMlRfC98srEG,https://api.spotify.com/v1/tracks/2DVkYfl2YuOMlRfC98srEG,https://api.spotify.com/v1/audio-analysis/2DVkYfl2YuOMlRfC98srEG,237098.0,4.0,2
3188,Under the Bridge,Red Hot Chili Peppers,0.427,0.576,9.0,-7.282,1.0,0.0288,0.262,0.000482,0.241,0.401,151.937,audio_features,7ctca1Hz43SyMcI4qUrpY7,spotify:track:7ctca1Hz43SyMcI4qUrpY7,https://api.spotify.com/v1/tracks/7ctca1Hz43SyMcI4qUrpY7,https://api.spotify.com/v1/audio-analysis/7ctca1Hz43SyMcI4qUrpY7,217120.0,4.0,0
3189,Under the Gun,Electric Guest,0.687,0.736,10.0,-7.481,1.0,0.106,0.165,0.00502,0.0711,0.449,101.151,audio_features,3QvZoPL2TvkoJJk8hq1e3V,spotify:track:3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/tracks/3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/audio-analysis/3QvZoPL2TvkoJJk8hq1e3V,226049.0,4.0,0
3190,The Underdog,Spoon,0.415,0.563,4.0,-7.934,1.0,0.0321,0.244,0.000138,0.289,0.265,74.966,audio_features,1ed5ib8UKeZsQaN2GFbmrS,spotify:track:1ed5ib8UKeZsQaN2GFbmrS,https://api.spotify.com/v1/tracks/1ed5ib8UKeZsQaN2GFbmrS,https://api.spotify.com/v1/audio-analysis/1ed5ib8UKeZsQaN2GFbmrS,190094.0,4.0,0
3191,Underwear,Pulp,0.258,0.8,0.0,-4.792,1.0,0.0363,0.134,0.0361,0.0945,0.274,138.264,audio_features,2uljPrNySotVP1d42B30X2,spotify:track:2uljPrNySotVP1d42B30X2,https://api.spotify.com/v1/tracks/2uljPrNySotVP1d42B30X2,https://api.spotify.com/v1/audio-analysis/2uljPrNySotVP1d42B30X2,335333.0,4.0,0
3192,Une Annee Sans Lumiere,Arcade Fire,0.384,0.527,11.0,-5.294,0.0,0.0269,0.542,0.0,0.156,0.222,100.73,audio_features,37A5PvtftHtsISQUDFNGUk,spotify:track:37A5PvtftHtsISQUDFNGUk,https://api.spotify.com/v1/tracks/37A5PvtftHtsISQUDFNGUk,https://api.spotify.com/v1/audio-analysis/37A5PvtftHtsISQUDFNGUk,221200.0,3.0,2
3193,Une histoire de mitaines,TRICOT MACHINE,0.74,0.792,10.0,-6.095,1.0,0.0333,0.0653,0.0,0.806,0.603,129.996,audio_features,532jcgk0ZQgRze05omDsqo,spotify:track:532jcgk0ZQgRze05omDsqo,https://api.spotify.com/v1/tracks/532jcgk0ZQgRze05omDsqo,https://api.spotify.com/v1/audio-analysis/532jcgk0ZQgRze05omDsqo,211240.0,4.0,0
3194,Ungirthed,Purity Ring,0.482,0.559,5.0,-5.454,1.0,0.0296,0.541,0.00273,0.223,0.597,80.777,audio_features,1Bw45KRmdKpX2pkIADDP0B,spotify:track:1Bw45KRmdKpX2pkIADDP0B,https://api.spotify.com/v1/tracks/1Bw45KRmdKpX2pkIADDP0B,https://api.spotify.com/v1/audio-analysis/1Bw45KRmdKpX2pkIADDP0B,221600.0,4.0,0
3195,United,WhoMadeWho,0.63,0.517,4.0,-11.205,1.0,0.0334,0.0185,0.16,0.141,0.561,144.683,audio_features,3y5woDcuDMvOqoZU8PJMaD,spotify:track:3y5woDcuDMvOqoZU8PJMaD,https://api.spotify.com/v1/tracks/3y5woDcuDMvOqoZU8PJMaD,https://api.spotify.com/v1/audio-analysis/3y5woDcuDMvOqoZU8PJMaD,246667.0,4.0,0
3196,Unknown Brother,The Black Keys,0.87,0.699,5.0,-5.541,0.0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,audio_features,6A6qBFJHid4WutQu6HHEZt,spotify:track:6A6qBFJHid4WutQu6HHEZt,https://api.spotify.com/v1/tracks/6A6qBFJHid4WutQu6HHEZt,https://api.spotify.com/v1/audio-analysis/6A6qBFJHid4WutQu6HHEZt,198440.0,4.0,3
3197,Unofferable,Half Moon Run,0.87,0.699,5.0,-5.541,0.0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,audio_features,0mBkoM8r7KAQzZij5swTUL,spotify:track:0mBkoM8r7KAQzZij5swTUL,https://api.spotify.com/v1/tracks/0mBkoM8r7KAQzZij5swTUL,https://api.spotify.com/v1/audio-analysis/0mBkoM8r7KAQzZij5swTUL,198440.0,4.0,3
3198,Until The Night Is Over,Timber Timbre,0.56,0.32,8.0,-14.34,1.0,0.0313,0.505,0.472,0.11,0.107,82.511,audio_features,41QhRnFDdhMLtR8tmnolbr,spotify:track:41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/tracks/41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/audio-analysis/41QhRnFDdhMLtR8tmnolbr,329667.0,4.0,2
3199,Untitled,Dead Obies,0.543,0.617,6.0,-8.874,0.0,0.0341,0.0634,0.613,0.114,0.434,117.986,audio_features,2nTu3jikKUP01bD5GkxgoD,spotify:track:2nTu3jikKUP01bD5GkxgoD,https://api.spotify.com/v1/tracks/2nTu3jikKUP01bD5GkxgoD,https://api.spotify.com/v1/audio-analysis/2nTu3jikKUP01bD5GkxgoD,267280.0,4.0,3
3200,Up On The Housetop,Sufjan Stevens,0.557,0.803,0.0,-5.163,1.0,0.0309,0.026,0.0806,0.361,0.222,134.138,audio_features,2RcFSIybV45ZrKvGhHQIeD,spotify:track:2RcFSIybV45ZrKvGhHQIeD,https://api.spotify.com/v1/tracks/2RcFSIybV45ZrKvGhHQIeD,https://api.spotify.com/v1/audio-analysis/2RcFSIybV45ZrKvGhHQIeD,190240.0,4.0,0
3201,Up On The Ladder,Radiohead,0.846,0.922,6.0,-4.206,0.0,0.0438,0.0219,0.355,0.0623,0.899,122.195,audio_features,2kulOHR2XY6YDZCWXb38hn,spotify:track:2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/tracks/2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/audio-analysis/2kulOHR2XY6YDZCWXb38hn,362373.0,4.0,3
3202,Up Up Up,GIVERS,0.846,0.924,6.0,-5.592,0.0,0.0472,0.0344,0.351,0.0885,0.855,122.312,audio_features,2qGkXwOnzSJb0moFAyGpXv,spotify:track:2qGkXwOnzSJb0moFAyGpXv,https://api.spotify.com/v1/tracks/2qGkXwOnzSJb0moFAyGpXv,https://api.spotify.com/v1/audio-analysis/2qGkXwOnzSJb0moFAyGpXv,362467.0,4.0,3
3203,The Upsetter,Metronomy,0.274,0.209,2.0,-16.158,1.0,0.0411,0.913,0.0968,0.0978,0.0661,92.997,audio_features,1YUcTZ0ehoHY6G6Prhcbj0,spotify:track:1YUcTZ0ehoHY6G6Prhcbj0,https://api.spotify.com/v1/tracks/1YUcTZ0ehoHY6G6Prhcbj0,https://api.spotify.com/v1/audio-analysis/1YUcTZ0ehoHY6G6Prhcbj0,225018.0,4.0,2
